Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ce7084f7d7022b75eb213ecda4f2139f23117b2ab2c5524f9593104e5b8a5f58,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.251763,52.631897,On or near FILBY CLOSE,E01026865,Norwich 006C,Offender given penalty notice
12ac3c805f5bd6aa7c58559334a771d47d41031a09a22782d02305e4822824a2,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.273741,52.620993,On or near BEECHBANK,E01026857,Norwich 011F,Investigation complete; no suspect identified
ec12a12939957ec6dfb118c731a67bd2835307e53140ac1c24d859f09fe137dc,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.401792,52.753740,On or near WATERLOO STREET,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
23c36683b6140eae92d23e296fb70abf3331c0b70e74014ac1128b674e38fd39,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.095135,52.901057,On or near WILLIAMS WAY,E01026743,North Norfolk 004C,Investigation complete; no suspect identified
a48e1a998301040e593d86e65e49215ce5e5836e7d89113c18e87f59f6d836e2,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.717583,52.859864,On or near THE STREET,E01026695,King's Lynn and West Norfolk 002D,Investigation complete; no suspect identified
e53311684bbc2c99643f1d618e7c0b363f9dda35cd403d60ec59bde1ca8df61e,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.302967,52.611323,On or near ARNOLD MILLER ROAD,E01026817,Norwich 013B,Investigation complete; no suspect identified
057f9ba9a261d58493fceb63cd653d5e0e75b7e84a61356e1fcfe5cfa748761d,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.443334,52.774957,On or near CONSORT ROAD,E01026709,King's Lynn and West Norfolk 005D,Investigation complete; no suspect identified
655deb54f414f9054f6f81ca49325ec9c67547d91f6b1d714a9b1594c325e430,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.771366,52.791799,On or near THE DROVE,E01026780,North Norfolk 009A,Investigation complete; no suspect identified
bd188e47d520f984a149d6123737d07ddd96d6bfaab13155f69e2b800d401e7d,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.225972,52.674080,On or near FAIRVIEW CLOSE,E01026521,Broadland 007D,Investigation complete; no suspect identified
522132f958d18a4de393236c084daa37146c761788e579ecb1988ec297eadc8c,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.940021,52.678134,On or near COURTENAY CLOSE,E01026426,Breckland 005B,Investigation complete; no suspect identified
e7f7cc8dcc74e2554666881a54465715da55d77c76cc1a72f79e654dca539972,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.710960,52.583570,On or near LYNN GROVE,E01026602,Great Yarmouth 009B,Investigation complete; no suspect identified
13d368d499b8c8323497d43eec02256c6c536239a4ff14572b4340fa6b23f124,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.295876,52.627061,On or near Parking Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
5200df8278aeef8577332c961576237c8119f5f6a3d635bd93065d37d5ab28b5,2017-01,Norfolk Constabulary,Norfolk Constabulary,0.768831,52.416375,On or near CAMPION ROAD,E01026471,Breckland 016D,Investigation complete; no suspect identified
a23e71666f7a14e87e87477bf04832b6dded4c7c08b0578a034dad47cff37f7a,2017-01,Norfolk Constabulary,Norfolk Constabulary,1.289446,52.660714,On or near WHITETHORN CLOSE,E01026799,Norwich 001C,Investigation complete; no suspect identified
5893b817140588f45f452d5850797b3f103595f346e8a6e2f22221c20bf511c6,2017-01,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Unable to prosecute suspect
