Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
870533e2b4b20e3e05030fc4f2b833380feb5520ea2584c5abfccc725d7a70fb,2017-01,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Local resolution
bf89e38ff0743842c1d2aa6bae274e9d5bfeedfb012ad00906915f06404e5090,2017-01,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Unable to prosecute suspect
36b7062c0f5fe21cbe077addc10da289c48d968d8fcf6fc86cc34ad36c9c07a4,2017-01,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Formal action is not in the public interest
36b7062c0f5fe21cbe077addc10da289c48d968d8fcf6fc86cc34ad36c9c07a4,2017-01,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Local resolution
f4421e189fa468cc8f907987088d972ee80d96c8ad188e473dae5531349baae8,2017-01,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Investigation complete; no suspect identified
6eace869ebd6673af7e96ef5b816caac68d9ed7ffa73d26a6c4121a3d0cc0740,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.683827,52.330630,On or near NORTH PARADE GARDENS,E01030282,Waveney 014A,Investigation complete; no suspect identified
96fdb4f27dce2aa0ac23c980074630c5e59d02eea5a75514b834420694eab3b9,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.170230,52.037586,On or near HOLBROOK ROAD,E01029980,Ipswich 016C,Investigation complete; no suspect identified
4d625e28a815793974c9546d5303c3de84feaf6ba6976d0dcb35cded3d2c6f3e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.205651,52.036528,On or near Petrol Station,E01030196,Suffolk Coastal 011A,Investigation complete; no suspect identified
939b62f44e1d0e3be4ff20537955eebbf75a5ac977c9d93ed7a669ed1eb07c94,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.730532,52.453941,On or near Supermarket,E01030272,Waveney 012E,Investigation complete; no suspect identified
8d2fe2231e3f9c5adba9f995dac3722ba17a4d8f202daf3df3500b1e66ebc4be,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.365676,52.149312,On or near WHINCROFT,E01030220,Suffolk Coastal 005D,Investigation complete; no suspect identified
41e99d7134fa3026ec6c3eae03ad69addef3ab1b0bb3f0a68ce64bc6d60ac5c4,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.750528,52.475588,On or near SURREY STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
8a35bfedf67b19735cbc323291135f749a5e59aa6466b2885b029fbb04f33491,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.998586,52.185359,On or near Parking Area,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
8e2d95d0cd0533dc21f3c3ba8158b4c467a0da51229e4b59f5d49b50e66ae22b,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.755645,52.027577,On or near MALLARD WAY,E01029891,Babergh 008F,Investigation complete; no suspect identified
23fbe7983848355d937ae1fe68bc5e1c64931d081cc1dd4813344892f8e61442,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.184639,52.028977,On or near SWATCHWAY CLOSE,E01029981,Ipswich 016D,Investigation complete; no suspect identified
8b24d58c8e083f6a78759cb96a15441a5134521c3b927e64508e7e45f44d9311,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.395755,52.241302,On or near FALMOUTH AVENUE,E01029949,Forest Heath 008B,Investigation complete; no suspect identified
41a2e962b0edc177c8efcefd5b0a2b1591ec65e315c57b0726f6a7a953c6c13a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.747006,52.476447,On or near ALMA STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
d407e32a42300dd42c7755e3fa2f67710a79f5a2d542661911aae4b8564fe656,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.142751,52.043359,On or near BARLEYHAYES CLOSE,E01029971,Ipswich 012D,Investigation complete; no suspect identified
a818d949585db815633aa098eeb700c21f7ecd81eff11667219dd9c5e6168fe2,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.154887,52.179634,On or near DEBENHAM ROAD,E01030057,Mid Suffolk 007B,Investigation complete; no suspect identified
74bf88579af6a2d7c088730c24ebd78cf4aff6a2454b93420dec411fff243084,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.119039,52.045096,On or near REDWING CLOSE,E01030013,Ipswich 013B,Investigation complete; no suspect identified
69b2f5470f3ac6719587105176fa124225582120a9d8e09abd96c88f2cd98c41,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.730613,52.038592,On or near MARKET HILL,E01029920,Babergh 007H,Investigation complete; no suspect identified
42073945e02387a3573d7e7c575a07344b0569f4bfe3c5f71cd5456d66e8ab8f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.162327,52.057019,On or near NEWTON STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
f70c9efaf9a1f4d1eb9e8b60a197cb0527c9679daa055bf2610e1c6bdbd9946d,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.568489,52.157311,On or near A143,E01030099,St Edmundsbury 010A,Investigation complete; no suspect identified
084bd77e6cd6b38625159ca0c1aab4bebd8f1107048319e18fced6feb147f982,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.154097,52.058660,On or near Parking Area,E01033125,Ipswich 007G,Investigation complete; no suspect identified
ab95ab0f5d0b3cb0208d98e836ae9f1ff91750cc109cefdd4f568a35a715fa93,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.207466,52.035399,On or near RANSOMES WAY,E01030196,Suffolk Coastal 011A,Investigation complete; no suspect identified
e1fffc6e521a057b12d0bf72965c51ccb9cb6c2599a200d3582956a060ea25ae,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.749199,52.472266,On or near PIER TERRACE,E01030258,Waveney 007D,Investigation complete; no suspect identified
6a1b18184ccd0f53b2723e22e5269cd559bc41110af18a3f375d45e77feebec2,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.741738,52.464363,On or near LONDON ROAD SOUTH,E01030256,Waveney 007C,Investigation complete; no suspect identified
6e1d9eb3f0c55a37b259b288c538892e665ce24147d4f49bcb0a8ddc67f35629,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.999293,52.182391,On or near IPSWICH ROAD,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
37e8f8bcb5e9be309f0cdb5d513b3110a2c959bd1d7a507f4b826bba4ce25762,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Investigation complete; no suspect identified
1a51a57ba6fd416a9f57e42af25eaca5cb71d111f90fb7363c9d78b438027a49,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.514775,52.353920,On or near GIRTON CLOSE,E01029940,Forest Heath 004C,Investigation complete; no suspect identified
b93774b583428154d59c254368d3f11cb15b8558eed22f6bfb41c916501b4b4f,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.748158,52.378630,On or near THE STREET,E01030094,St Edmundsbury 002A,Investigation complete; no suspect identified
c68536333ff6e24e07cf9007095ca2873adedab8243ce2807135a998b48260ca,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.220631,52.146988,On or near CHURCH ROAD,E01030200,Suffolk Coastal 006B,Investigation complete; no suspect identified
df3241c415f44b930c7e13f833cd26cb1d3bba9fad0d9ed591851d22c7f3fc21,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.604582,52.438067,On or near MILE END,E01029930,Forest Heath 001E,Investigation complete; no suspect identified
47ecf6eb1e2f52c3e04081a5b9eaccbe240531f17683d47a46a1238809520075,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.725497,52.482686,On or near MONCKTON AVENUE,E01030271,Waveney 003C,Investigation complete; no suspect identified
6755671050d3128eecd80c0f0451f3642891663a610378b49328207beae10cf5,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.164253,52.056193,On or near DOVE STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
e3ae0db0dbd64686a4599e82a6545ca78eef6f432d6804ce9d14a51595d752a0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.149490,52.052488,On or near GRAFTON WAY,E01033124,Ipswich 007F,Investigation complete; no suspect identified
ec607ae3aa909b1d04560ceaac66812255cba2a34344e211f5854205793ce7c6,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.749685,52.476757,On or near RISHTON ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
631a88f715b08ded550bba18702813c3f88330a588db7ed95126baccc83dbb21,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.442916,52.087428,On or near ALDE ROAD,E01030108,St Edmundsbury 014D,Investigation complete; no suspect identified
5d40508dd6b360744e7aafab589a269015d5870e965351ce98535ecc3184d92a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.749685,52.476757,On or near RISHTON ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
e817b7e53b0d0e47cc5d3b5223df22dbe1bf747731b0fe939e91d3a5c2022d94,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.749685,52.476757,On or near RISHTON ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
0f957bc9cc097c667f6ae26183836d73051d43fb18352c4a7dd987764bb6d95e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.749685,52.476757,On or near RISHTON ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
dc2d9c46d9d176dd62230170b1555a73f8341b18aed8cf34a0e7fe65976f3b1f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.754753,52.480401,On or near TRIANGLE YARD,E01030247,Waveney 007A,Investigation complete; no suspect identified
fd1ae312a2ad89d7fd401bb068fe3cbb82617bafd8065cd97cb94d99fa30d1f5,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.445592,52.452890,On or near GARDEN CLOSE,E01030231,Waveney 013B,Investigation complete; no suspect identified
a4d033133bf323a562b503c022dae18ee8994ad6503230ebcab53598f75c5746,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.022735,51.976252,On or near PITTS END,E01029883,Babergh 010D,Investigation complete; no suspect identified
9fc56e03d25c4f5ecbc3169b665e0cb517e84ef290b9651e58e171d5a6f26d8b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.135352,52.066203,On or near LAMBETH CLOSE,E01030022,Ipswich 006A,Investigation complete; no suspect identified
def65ffc2574f2a2069b73c6caa183c9c093bc70305c80fabeafbe4dde134df6,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.403783,52.244287,On or near NEW CUT,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
d7b58e01d5a9e0e792f191ef7dc83571188273a38aeb9e52bd8ca1016c8887d4,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.136892,52.072773,On or near PRINCEDALE CLOSE,E01029977,Ipswich 002E,Investigation complete; no suspect identified
35abc7a567d2357988459ee25dcf840e2e861cd8a536d303e48e6673a313c61d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.342562,51.966152,On or near VALLEY WALK,E01030164,Suffolk Coastal 013E,Investigation complete; no suspect identified
9afcea3e5d3efd28923e26b0f70056d7a86ad605f1670416574e968bf80f246b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.186730,52.023532,On or near Petrol Station,E01033127,Ipswich 014E,Investigation complete; no suspect identified
7e9ddeada7098c51a9f34fcf4eb3b41d59e9118c911210261870d01b284ffe0e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.167080,52.036771,On or near HOOD ROAD,E01029980,Ipswich 016C,Investigation complete; no suspect identified
5ca5e0db767741d5dae0db7b19d8ca90d7a3310f8bdbb7fa3544a95a631cd0b6,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.124571,52.070222,On or near MUMFORD ROAD,E01030030,Ipswich 003D,Investigation complete; no suspect identified
e2107075c704d8618c8fa228dba00888b28a9d6da5c99affc4525781e0f48d10,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.751822,52.474702,On or near BON MARCHE,E01030250,Waveney 004D,Investigation complete; no suspect identified
0f3caccd9a2dd75489d2e9b5c2dd1a137d8fbc5c38300557b5256b5c718ba5c9,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.751822,52.474702,On or near BON MARCHE,E01030250,Waveney 004D,Investigation complete; no suspect identified
cd71358c3a8c3f3ee46b2efe557573bad7cd578a2b6739d134ead25295e887c2,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.153908,52.051012,On or near BELL LANE,E01033130,Ipswich 012G,Investigation complete; no suspect identified
f294619e3f823fff48477ff1e132be9002d60a9bae651bc04fc2f7495b72fdbc,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.702565,52.259530,On or near NORTHUMBERLAND AVENUE,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
c4415e8daf8cf77c5f628f053d7cc41754b6da47a4dc6094ce205aaeeafcbd42,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.392276,52.264034,On or near Pedestrian Subway,E01029956,Forest Heath 006E,Investigation complete; no suspect identified
8f3f8692493b16f4ee46ccd00825523a13d0b2ed6e6a29afc82556a597f8ad9f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.138478,52.081643,On or near KINGSLEY CLOSE,E01030036,Ipswich 001E,Investigation complete; no suspect identified
2481af1b54a17f4275d9112d0f27418ead1d1da2da3a5f6e16ba1051026e4830,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.452550,52.075178,On or near Petrol Station,E01030106,St Edmundsbury 014B,Investigation complete; no suspect identified
14784e9e6779670adae436211388c3e633eb66931199b0cb5d6d0e27aad46666,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.056552,52.160981,On or near ST MARY'S GARDENS,E01030083,Mid Suffolk 007C,Investigation complete; no suspect identified
a35561f409c6839644265cac38478884f57ae92b6037b52db784b4108a49aee4,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
9f08bb5272acceda62fab00380249abe864a1996dba24745bd2619e663ac6917,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.744563,52.040399,On or near WARNER WAY,E01029913,Babergh 007B,Investigation complete; no suspect identified
3d25e2e046304a8c15a9465b984a60756a43f467eb4341a3ca9b7d22dba186a9,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.059578,52.350585,On or near HOWARD CLOSE,E01030054,Mid Suffolk 002B,Investigation complete; no suspect identified
62dea8a97e88a7d09e853b70f2a06d1d17a4ef3bf76b22bfc4bacd52f8cb4909,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.408367,52.245884,On or near EXETER ROAD,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
5f919ab6d17ca0d6806a0a02c4d267d95bb2f77b1eab7f17193cf8849f6f7cc4,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.481826,52.301589,On or near TURNPIKE LANE,E01033454,Forest Heath 005F,Investigation complete; no suspect identified
d6bcd8df793598747917134e45ea3b75ce113e93ddc31b9a9d4b373780b14a11,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.137761,52.043124,On or near CROWLAND CLOSE,E01030019,Ipswich 015C,Investigation complete; no suspect identified
1c6590d29d1a917c967696b7e8ad24e8df3815f8fe45de82560ed3935a12b69a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.633034,52.349682,On or near WOOD LANE,E01030229,Waveney 015A,Investigation complete; no suspect identified
56e22e6eba850e9750f4b5bd44effab965fa47d8a0e11973f2067d5e79c26432,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.487343,52.309467,On or near B1085,E01033454,Forest Heath 005F,Investigation complete; no suspect identified
588d383882d5ae6e4639ff9c1b6805f1ceb0bd7a9e0b388ac76d9f445e5a0e4b,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.532665,52.389390,On or near CHERRY LANE,E01033453,Forest Heath 002F,Investigation complete; no suspect identified
94411ab195cf0002df19033b286135cf15513bbde73202cd255ca1339bbe5bfd,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.145289,52.059139,On or near CRESCENT ROAD,E01029988,Ipswich 010E,Investigation complete; no suspect identified
65835f1278eaf330e9adad29519576f985c3421af45aae1299cf6c87f4001dbc,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.438501,52.082771,On or near MARKET HILL,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
d2bfe1c102bda374c92a0ec5ec9b6446722d582d976afa14b5e88e2be362b201,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.150569,52.057451,On or near MUSEUM STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
5f9d9b344b4ced1e7f35a7539e8e891abb5b0fb1333a509e7093054cd5665ae0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.157762,52.053732,On or near PLEASANT ROW,E01033125,Ipswich 007G,Investigation complete; no suspect identified
e63129009b171ef09be90ca703bebcde4f76b0ab5f7d025b7e9f05c893a43d8c,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.716155,52.040158,On or near Sports/Recreation Area,E01029919,Babergh 007G,Investigation complete; no suspect identified
8bd1c228e3af07d582c1d8271ab245e6a338d4828e217fd82eb058ae44e09dd6,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.280012,52.157456,On or near HALL ROAD,E01030154,Suffolk Coastal 002A,Investigation complete; no suspect identified
533fe37a156be5b2e706e40e7b2025b61421bae932254e15d2961a61292cf415,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.143331,52.061170,On or near GAYE STREET,E01030024,Ipswich 006C,Investigation complete; no suspect identified
384509ebf80b86aa4ca075e2f312bb8793f6e4d1ad794cbd1a32cfd8ebb7615f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.136447,52.232730,On or near Park/Open Space,E01030087,Mid Suffolk 007D,Investigation complete; no suspect identified
e74958ba263a298bbee2cbf05462734b6c51bd4b932f7c84e475c181e9601809,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.518526,52.330783,On or near NEWMARKET ROAD,E01029945,Forest Heath 003E,Investigation complete; no suspect identified
006efaaecc762f86d8a034be587dd1dcebf93b9296b6fab9d4f90fe9f7368fc7,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.478736,52.373844,On or near SYCAMORE DRIVE,E01032523,Forest Heath 003F,Investigation complete; no suspect identified
57637c644ddf3ad0ed5c66aaf04aa2abb3643c020aa400f88c5f295cbd53d1bf,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.390619,52.254194,On or near Supermarket,E01029952,Forest Heath 008E,Investigation complete; no suspect identified
2c501c35bfb8e9dcdcc68bf0a34eaf34db0ad95da8aae97e6bcc6fedbb272ad6,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.155500,52.049170,On or near Supermarket,E01033122,Ipswich 012F,Investigation complete; no suspect identified
806f7d05578771b606a4b5e33ec4e69710783b1939cca48699b398df9b2e3a40,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.157669,52.049112,On or near FELAW STREET,E01033122,Ipswich 012F,Investigation complete; no suspect identified
ad891199a5730cfb9da1f5c03ee4ec70ba295ab85ce923acbe039bac39bbcee8,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.764357,52.266696,On or near CHESTER PLACE,E01030104,St Edmundsbury 004B,Investigation complete; no suspect identified
c8f0d20ce76f406eea33aa6c035c2c122cb4d87f29a8044ac2d21cd7a1fbb487,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.095335,52.041063,On or near A14,E01029879,Babergh 005C,Investigation complete; no suspect identified
806cab0359a8aae9d01f44531b74012671683da0db92853fbfcf568d1986abcf,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.488139,52.215943,On or near ST JOHN'S ROAD,E01030209,Suffolk Coastal 003C,Investigation complete; no suspect identified
e186617d81df41e1665c36805adc11d909989f40a79a332d8701087d613203ba,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.712593,52.247357,On or near SHORT BRACKLAND,E01033049,St Edmundsbury 009G,Investigation complete; no suspect identified
aeea2d4bba346e063c71905f72724b8f3b7cd64b9538a15b6b736d929c38d183,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.168153,52.051313,On or near PLOUGH STREET,E01033123,Ipswich 011E,Investigation complete; no suspect identified
6d7594fa3d353fea55a80ef836659402f864192ff4f33cdc363eab7898510ae4,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.987768,52.190085,On or near RECREATION ROAD,E01030077,Mid Suffolk 008B,Investigation complete; no suspect identified
d9c40cb498126ab026b6295bb21ee2156aeddac990a981bbae7bf51e55d1f41c,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.721826,52.454755,On or near LOVE LANE,E01030274,Waveney 008B,Investigation complete; no suspect identified
83b3545ace6cf51c8f2cec9f0492ed8fa7a27fcedf47f42e64951f97cbca50fc,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.735525,52.503642,On or near Supermarket,E01030242,Waveney 001C,Investigation complete; no suspect identified
9b88571026c67340f45f29fda43959ee92f88ef5a37471e0b58c0d7d06a04cfd,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Investigation complete; no suspect identified
20955a2c0f4b7ea8844c0ebce3ed5b78d8d0d7765dfd0f968220df140dd21f39,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.199391,52.040359,On or near FELIXSTOWE ROAD,E01029966,Ipswich 009D,Investigation complete; no suspect identified
6d1c45565b456cf43b1bd9407823bc3e26ed2e069def6579d7d5d1bc5f84efb1,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.761154,52.004362,On or near WYATTS LANE,E01029880,Babergh 006A,Investigation complete; no suspect identified
e8eee92b470c9bd0a1a27ca4ee27ecf3fa2d8f6e54e0b3995a25a55860a2027c,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.714200,52.249676,On or near CANNON STREET,E01033046,St Edmundsbury 006F,Investigation complete; no suspect identified
1fe75fec7555e285e6fdf3fcc459ca1334a85aded3746bd3b1eb8babd0d24a99,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.449280,52.083420,On or near FENTON ROAD,E01030105,St Edmundsbury 014A,Investigation complete; no suspect identified
a86eee0994526a5fcbd6212b25a1aa59acd1f03499b7486237ce70bc30aea70a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.170230,52.037586,On or near HOLBROOK ROAD,E01029980,Ipswich 016C,Investigation complete; no suspect identified
7806ba4ac2fc6d8b608fe8b15e5c4ec7e47fda25032e5c13fdd52087f1ebb055,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.124895,52.053134,On or near LONDON ROAD,E01029984,Ipswich 010A,Investigation complete; no suspect identified
8f494a42d40c0534acfdb40b828138e717b8663dacf159ce1c0b2b5f5378ee8b,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.449180,52.074663,On or near ASHLEA ROAD,E01030106,St Edmundsbury 014B,Investigation complete; no suspect identified
64eb4bba8f20db1d8943c0ae0c4380abc3a8f92871cd48147d699b322f4cd478,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.129859,52.067375,On or near KINGSTON ROAD,E01030026,Ipswich 006E,Investigation complete; no suspect identified
9afe4c4f6d7dd51910b05fdca7f2adbd6a64d1e445f59bc720b7e8dce48f1ee3,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.162811,52.063040,On or near VERMONT ROAD,E01030010,Ipswich 005D,Investigation complete; no suspect identified
2fb642140740b0c2decc3875f91862c769312a92cc89da7f2473fc2e5d1ca56a,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.713564,52.247173,On or near WELL STREET,E01033049,St Edmundsbury 009G,Investigation complete; no suspect identified
60f01b306be5c24840f8a4298575380dff87afeaa1d8d18fcef035152e1141ed,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.093987,52.061856,On or near RANSOME CLOSE,E01029878,Babergh 005B,Investigation complete; no suspect identified
ca88e74b8999bc5ab14d6ca13d7b4b388bd82532042cd35f9ca70f19703aff05,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.181410,52.036286,On or near Supermarket,E01029983,Ipswich 016F,Investigation complete; no suspect identified
1ecb09e059a2a30dbb3eefd7cc3457174ac115a8929edd58be86218ccca8f54d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.720728,52.479436,On or near LAKELAND DRIVE,E01030270,Waveney 005C,Investigation complete; no suspect identified
31fb2dcf497a313828034b7e64610d04496d2a96a663d3528052ddaca8fa219e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.157212,52.055870,On or near TACKET STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
6b1fc1c6ce64bb8db1fbcdc5af9bb4959b89853e4a331644b3afac915a194b57,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.152397,52.057717,On or near Theatre/Concert Hall,E01033125,Ipswich 007G,Investigation complete; no suspect identified
c8c349a393e0b9e7470dde051f4c78142d5564839085512a05e5860708e67c75,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.164741,52.052574,On or near A1156,E01033123,Ipswich 011E,Investigation complete; no suspect identified
f162257095aaf8fa237653acf230403a4c0d4d6d93098d53a7abc0d2c87c4cd0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.168060,52.055560,On or near KINGS AVENUE,E01029962,Ipswich 007E,Investigation complete; no suspect identified
d5370862c22680d605fa64ad9a89a6dcda3f3b04f9b76fc5a59174e877df172a,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.405501,52.245169,On or near Shopping Area,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
b881e25e058c44f3d13683d473bafa3be490553450e823cd7524ab7b5858fbc5,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.186724,52.062180,On or near SCHREIBER ROAD,E01029964,Ipswich 009B,Investigation complete; no suspect identified
315963f76b6ffbe7781c7bc3e9a1ea3307ed06a5a27bfa7908f01ab536b17d9b,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.582003,52.077789,On or near STATION ROAD,E01030101,St Edmundsbury 010B,Investigation complete; no suspect identified
33c6af9cea42e6da06fe3ea954a0108b5d954f904c70b7b7c212e0a46893bc55,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.155995,52.058268,On or near Nightclub,E01033129,Ipswich 007H,Investigation complete; no suspect identified
022994004eca5c3820556fe3491ab27ee88c8a1d417a9e7ade4f85c5c0cf2c79,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.069780,52.198267,On or near HAGGARS MEAD,E01030083,Mid Suffolk 007C,Investigation complete; no suspect identified
c034eabf05dcf9ada650f3bf50cf757704d3790a007533654bf901ff9d3bb794,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.155995,52.058268,On or near Nightclub,E01033129,Ipswich 007H,Investigation complete; no suspect identified
86542656173f8f460ac54015cb2b4eab85a7670ce0aefd36adb470267143c1dd,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.825593,52.289436,On or near CUTTER'S LANE,E01030133,St Edmundsbury 002D,Investigation complete; no suspect identified
75b5ff6711d38c3d9e1a1e8e1634861017424b40c1ad5f20eed7eeb65f74d609,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.448859,52.086396,On or near Sports/Recreation Area,E01030106,St Edmundsbury 014B,Investigation complete; no suspect identified
7bbd8196e31d9ca66aef6d59553637be23c79c452e9b9a61f74344c709dd84f7,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.747006,52.476447,On or near ALMA STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
d7f6309ee4d154db0bbaa38c551fd40c4ac8674d45ffe177e4f93b4a23645040,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.124743,52.037381,On or near WOODLARK CLOSE,E01030017,Ipswich 015A,Investigation complete; no suspect identified
