Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c3977cdd3c350f42abd304f832bf622f2444e828495e77db2f383d91785ccbec,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.304524,52.964688,On or near Further/Higher Educational Building,E01019657,Erewash 003A,Investigation complete; no suspect identified
8d317c5428cd38f361b1f2890e5e893aeae1dd9a2b988ca4a408a82c958cb915,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.583276,52.780612,On or near THE FAIRWAY,E01019862,South Derbyshire 008C,Unable to prosecute suspect
786270e8073206a390568d8ffe24f704dd858145134d06c66fefdc6726d19656,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.601103,52.883585,On or near PORTLAND STREET,E01019841,South Derbyshire 002B,Unable to prosecute suspect
967a069a146b1e65c32fd145d3e426589f65579cf7e37f661f4cd42df227cc0f,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.522728,52.890362,On or near GREENMOUNT CLOSE,E01013539,Derby 021A,Investigation complete; no suspect identified
adcdd4fbcbc1cd7a160e9b1c3696e36a027e5d7fec39fa65a71e1b12a0e5c59b,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.202215,53.204294,On or near Parking Area,E01019507,Bolsover 007D,Investigation complete; no suspect identified
eab56594cdc77a5e15f02007e138805df7b9ec8c3d27792f9374103cde441e8c,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.329012,53.015916,On or near LIME AVENUE,E01019453,Amber Valley 017D,Unable to prosecute suspect
3f2649b46edae07b2b132b68dbcd8ce6d5075d68c8f27b0987fa8c8df82d7e84,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.337996,52.895283,On or near ELVASTON STREET,E01019655,Erewash 013D,Unable to prosecute suspect
51a4465e2583cdf4de18200ce28abeb29220d1f7c06887c78078e82480cac49e,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.478069,52.913546,On or near Supermarket,E01013483,Derby 016B,Offender given penalty notice
5c73878fc29c5ca8be40320cd842a205017473db96d4c8ed869d7ec8b8755d8f,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.474172,52.908702,On or near FLEET STREET,E01013481,Derby 018A,Unable to prosecute suspect
c64d4dd4cdfbc429153a620b4e3e9adb95527ac3a19dd39647a07f712c7403fa,2017-01,Derbyshire Constabulary,Derbyshire Constabulary,-1.317757,53.301885,On or near COLLEGE ROAD,E01019815,North East Derbyshire 014C,Suspect charged
