Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2a7dd6717596a5676f705196614c7d121e33a12f22231f24e646c8c69fabcca9,2017-01,North Yorkshire Police,North Yorkshire Police,-1.608828,54.432741,On or near BACK LANE,E01027761,Richmondshire 001E,Investigation complete; no suspect identified
dd458c7745800762c56a1651021bc8b0648eadbbf4e9bc6d290bb3a4895852e2,2017-01,North Yorkshire Police,North Yorkshire Police,-1.092223,53.978261,On or near BLATCHFORD COURT,E01013431,York 006D,Investigation complete; no suspect identified
fb8ad3fe0d816ff3f558a3d5b0b92816e8280343aab64a2845e217ce20d7e456,2017-01,North Yorkshire Police,North Yorkshire Police,-0.408431,54.281939,On or near NORTHWAY,E01027812,Scarborough 008C,Investigation complete; no suspect identified
41ed90ae903791f4983f742e8c135db25b2d006b2f8ae3b4df052729295d04fd,2017-01,North Yorkshire Police,North Yorkshire Police,-1.185883,53.907405,On or near REDHILL FIELD LANE,E01027875,Selby 002A,Unable to prosecute suspect
d6f5d353f9426f81d2668a97f2f86777c948dd6d2b18c9f705a6e4bf3cdb2b67,2017-01,North Yorkshire Police,North Yorkshire Police,-1.117398,53.727417,On or near MANOR FARM COURT,E01027890,Selby 010B,Unable to prosecute suspect
fbe3b8ef7e53151b14e2c715da4a67b5f9c8a8ecd448aa776607b4daa53651af,2017-01,North Yorkshire Police,North Yorkshire Police,-1.721791,54.373919,On or near Parking Area,E01027771,Richmondshire 004E,Local resolution
de1f52e08ef065657bbf61bafd6204e172645750078154f164e711c95e70e7d8,2017-01,North Yorkshire Police,North Yorkshire Police,-1.538343,53.995695,On or near BOWER ROAD,E01027678,Harrogate 015E,Investigation complete; no suspect identified
e644dac8970712e635ad6d8ac0c61a7204f57859add48a8e009722ca2cac2f46,2017-01,North Yorkshire Police,North Yorkshire Police,-1.272654,53.884261,On or near EDGERTON GARTH,E01027919,Selby 001B,Unable to prosecute suspect
e644dac8970712e635ad6d8ac0c61a7204f57859add48a8e009722ca2cac2f46,2017-01,North Yorkshire Police,North Yorkshire Police,-1.272654,53.884261,On or near EDGERTON GARTH,E01027919,Selby 001B,Unable to prosecute suspect
dabddbc7554a5d1e7d5e0c484d102fd70895f7a4a05b6ca55bd7df43bcd9e7f2,2017-01,North Yorkshire Police,North Yorkshire Police,-1.518132,53.993000,On or near Hospital,E01027649,Harrogate 013A,Investigation complete; no suspect identified
af0ca76e9429aa3f4d307418be049fcebc6c0249580ac947190afd66991c71eb,2017-01,North Yorkshire Police,North Yorkshire Police,-1.426869,54.344821,On or near OAK GROVE,E01027612,Hambleton 004G,Investigation complete; no suspect identified
4a47a5fc7a91a9731ce17e821167cb0a9f229bc87804676c87e1cf317a4271d6,2017-01,North Yorkshire Police,North Yorkshire Police,-0.404539,54.284089,On or near CLIFTON STREET,E01027812,Scarborough 008C,Suspect charged
4a47a5fc7a91a9731ce17e821167cb0a9f229bc87804676c87e1cf317a4271d6,2017-01,North Yorkshire Police,North Yorkshire Police,-0.404539,54.284089,On or near CLIFTON STREET,E01027812,Scarborough 008C,Suspect charged
4bb939d67c4b3f14b20c2341aac5154e8380268b915e82050c72039014a2006b,2017-01,North Yorkshire Police,North Yorkshire Police,-0.398734,54.280866,On or near Shopping Area,E01027804,Scarborough 010A,Suspect charged
4f5258ece386072c2797709b64fe808325c31628a6bf328def6d4196292fbef1,2017-01,North Yorkshire Police,North Yorkshire Police,-1.054884,53.954559,On or near HEATHFIELD ROAD,E01013403,York 015F,Investigation complete; no suspect identified
283e1ee762904432df13796c4c2cf539490020b5147db101e4e3596ae61b66cf,2017-01,North Yorkshire Police,North Yorkshire Police,-0.401577,54.287574,On or near CLARENCE ROAD,E01027847,Scarborough 006D,Investigation complete; no suspect identified
c0a934b2e679ebdedc36e5918ad830fef010783af652f2ca0c8e0d68b6a46869,2017-01,North Yorkshire Police,North Yorkshire Police,-0.615616,54.489716,On or near KHYBER PASS,E01027869,Scarborough 001C,Formal action is not in the public interest
c0a934b2e679ebdedc36e5918ad830fef010783af652f2ca0c8e0d68b6a46869,2017-01,North Yorkshire Police,North Yorkshire Police,-0.615616,54.489716,On or near KHYBER PASS,E01027869,Scarborough 001C,Formal action is not in the public interest
5bc582c85856e255bfec9a176109d71248438df4167c4cc40fcc91ccf955dadc,2017-01,North Yorkshire Police,North Yorkshire Police,-1.142899,53.951148,On or near THE WANDLE,E01013444,York 018C,Investigation complete; no suspect identified
032879957c00c792c436c900bae3f37cba382051f649f9290c89f986af50d966,2017-01,North Yorkshire Police,North Yorkshire Police,-1.529400,54.142060,On or near FAIRGRAY CLOSE,E01027714,Harrogate 002C,Investigation complete; no suspect identified
f29fb2ffc4e5ff177fb9647069c70579b42f84e3243cb483bd37b96a19737db4,2017-01,North Yorkshire Police,North Yorkshire Police,-0.624452,54.483121,On or near STAKESBY VALE,E01027838,Scarborough 003A,Unable to prosecute suspect
71b8d120d96005db0ae516f99e0abc036cf3e48a9ff83a15c581cde037869d12,2017-01,North Yorkshire Police,North Yorkshire Police,-1.525218,54.136974,On or near Parking Area,E01027713,Harrogate 002B,Investigation complete; no suspect identified
be4db4f6e3e29d40959f8024f297cb0a0c483e704a3f2d28757b90a1de009a6a,2017-01,North Yorkshire Police,North Yorkshire Police,-1.524348,54.134131,On or near WILLIAMSON DRIVE,E01027706,Harrogate 004B,Investigation complete; no suspect identified
8b258284fffb394f1ee0c298fd01abf62f673b4d64094be36f7072b928ea9ada,2017-01,North Yorkshire Police,North Yorkshire Police,-1.358444,54.169851,On or near Park/Open Space,E01027635,Hambleton 009C,Investigation complete; no suspect identified
c0db1f4fa4f389f0b79c3ca63fb182a3d666970977cee3df24709a9bc69b8993,2017-01,North Yorkshire Police,North Yorkshire Police,-1.592800,54.284363,On or near Parking Area,E01027587,Hambleton 006A,Local resolution
c0db1f4fa4f389f0b79c3ca63fb182a3d666970977cee3df24709a9bc69b8993,2017-01,North Yorkshire Police,North Yorkshire Police,-1.592800,54.284363,On or near Parking Area,E01027587,Hambleton 006A,Local resolution
30a0090c80222173da9138b105b6b66ffbb09f07e260f3d366c562a8084e379c,2017-01,North Yorkshire Police,North Yorkshire Police,-1.525724,54.013513,On or near FIELDWAY CLOSE,E01027639,Harrogate 010B,Investigation complete; no suspect identified
3cc9c6971cf735a0fd8eb91fb0a18efaa3eda45108ed7984c8bb3b7b0be39c31,2017-01,North Yorkshire Police,North Yorkshire Police,-1.074916,53.946617,On or near WENLOCK TERRACE,E01013362,York 019C,Suspect charged
4e8c0a81e99de6a70c2e8e6dbe539d3975b80de0a67d8610c8d015dfb4de895e,2017-01,North Yorkshire Police,North Yorkshire Police,-1.384012,54.032419,On or near A168,E01027647,Harrogate 005C,Investigation complete; no suspect identified
617eca41f5f45a7ba130f09d6788b3d856753ce801464e239364da39eaa95f2c,2017-01,North Yorkshire Police,North Yorkshire Police,-1.684682,54.381215,On or near BLUE NILE WAY,E01027749,Richmondshire 004A,Unable to prosecute suspect
7782a242bea140346f65737b61b32dee4703b90aa4d83c4f9c948075dcf8cb0a,2017-01,North Yorkshire Police,North Yorkshire Police,-1.544657,53.988780,On or near VICTORIA ROAD,E01027680,Harrogate 015F,Investigation complete; no suspect identified
18581e429e50b138ee0ee139f8bc5a3b207f86e4b3eb4409d3c5e4f3be4c92e4,2017-01,North Yorkshire Police,North Yorkshire Police,-1.497098,53.974057,On or near RUDDING LANE,E01027704,Harrogate 012D,Investigation complete; no suspect identified
d2b738b0ff1685327d998b4c6159589d73806b2a4a730aee1b0568b9d89bd83f,2017-01,North Yorkshire Police,North Yorkshire Police,-1.523158,54.006996,On or near DENE PARK,E01027740,Harrogate 013F,Unable to prosecute suspect
d2b738b0ff1685327d998b4c6159589d73806b2a4a730aee1b0568b9d89bd83f,2017-01,North Yorkshire Police,North Yorkshire Police,-1.523158,54.006996,On or near DENE PARK,E01027740,Harrogate 013F,Unable to prosecute suspect
151d3f49a2260b173ddf444f69639e4e009bdcb7a29a7320634bc6406ddd297b,2017-01,North Yorkshire Police,North Yorkshire Police,-0.421635,54.284530,On or near WOODLAND RISE,E01027872,Scarborough 007C,Investigation complete; no suspect identified
1353dfe32a644845cd63a0a241ad95f79bfc322a443a9b178a873b19e86d8fec,2017-01,North Yorkshire Police,North Yorkshire Police,-1.320436,54.404439,On or near Petrol Station,E01027627,Hambleton 002E,Investigation complete; no suspect identified
ee9130ac171b68ec53486f69a07e7ef0b3db136e36bf59d94c279b43194c9b30,2017-01,North Yorkshire Police,North Yorkshire Police,-1.087478,53.958164,On or near Nightclub,E01033068,York 013G,Investigation complete; no suspect identified
171b37318ab756b469fd81af561acafc9575e929439a2015134dfba50902b018,2017-01,North Yorkshire Police,North Yorkshire Police,-1.543616,53.994744,On or near Nightclub,E01027678,Harrogate 015E,Unable to prosecute suspect
8113309f269933787e5af53279ed4955d2e1368bf2001473ac03b37db1c57106,2017-01,North Yorkshire Police,North Yorkshire Police,-1.193047,54.466548,On or near ROSE HILL WAY,E01027626,Hambleton 002D,Investigation complete; no suspect identified
eec3c62dceff4f9759725ca259f7cb1d8b0590bc8a20b0e5a2a11df7069a98bb,2017-01,North Yorkshire Police,North Yorkshire Police,-0.398719,54.282053,On or near ST NICHOLAS STREET,E01027806,Scarborough 006B,Offender given a caution
eec3c62dceff4f9759725ca259f7cb1d8b0590bc8a20b0e5a2a11df7069a98bb,2017-01,North Yorkshire Police,North Yorkshire Police,-0.398719,54.282053,On or near ST NICHOLAS STREET,E01027806,Scarborough 006B,Offender given a caution
