Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
11e26366693a18854bd4b89639cd2454109073a5cda59e3b3ca90e049a9ff15d,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
6b412ef8e95bd787882c3779bcdfb980f6c6cd3a2f79598d3090f9dafdd3c0ac,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
9a5800054a422abf325269865d51ad91021ae60124dca54643baf795ce3c29e9,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
6ed266f50f1552998a73be2011fa69700941814139c1403c674f857745631ede,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
50c8bb706c42d2bf8080349e322e19732f841d3a05d2a57b37c4736ab8dd8ced,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
62feb72ab2860c7066930165cf240b85edd14023d883b380d63f9238cf614364,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
c76d07d9fbf1b2ecc8293995b7620656d9d01d28497bc0de386d14068ab79ce1,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
ab1adb323f1e01d698a0e4fef70948d79b42df30b23b3ee3240044055c36b677,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
2239930bb010765652be88e2d433f89c902378b5fbd650a6f93a7961c57e4c43,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
1e0001cb451c0fb63cb02d502b4424aba854e3ba1bca73371e53948a7ee1c6d1,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
2fcf2eca721842c48acef9c01d4f4bf2d2510471f7e9da6976903d4e9112ea4e,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
a00139de0169cc02ce5d7d9ec344406e75c24f14633cd8d5ca1ff00bf57f0fbf,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
51a7c9eefb43ce233d90141220a6269bc67f6773f9ae5dc6171692dfab209653,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
82546aa26e2f3b92481eaacab2ec66c40f14266d48964fe4b1c78905049a5947,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
dd73ff9ac115d3d063c89847fc913d236617c7c8d3f89279e8697a312101b51e,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
853d7d0e46d56f2b8ca831d8a5aa3d322ac098910c4eddb119467b4fa963b47e,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
cca649b21cb21b1182a02e3325fa9b1ba1c3636c1515cb0fb79acc1401fc8c3e,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
e7b8973ae5849224108941d71ae93920003771f0c999193d66ae1ebf7c162088,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
b2f10169d039ba13a009180f2d606618f677ae7f0c69b0a8ba4c9cf95b298f80,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
6539ca56564f92fae8603e81f8153ffb1a01ebbdcf6b32f6dfb74d72cb0d118d,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
c975c7002e8cc8ace196ea0ad5dc03393c4afbf668f6d3bdb90ef4e7329c666f,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
a179d005d31b6efb36de264fdb3821f4a2268c9c8a8e8c47c6fdd5b2e45ce4b9,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
bfc5b05e513ad98f8efc69b9736a757d34c2be9294864f07d74f8aa18a113cdc,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
b96974e5c72bb475200aea6bb9b02543703b91ef19a7a9799eeabe5ee83278a6,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
5cc6a31e8cc85144530a96cf074202b34c008e6189a5418a63067e44d20eb66d,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
c4ec639d15e563abbc497523d07a1e005981617ae33a38886feb0997a56f014d,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
f7ee478a70316fa8d004f232748f02d81b23aaa39e701b64fe4bb5f983121092,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
51120a3d20914e58ee24be87dabaeb64ca60237eb28a231aa5b26f3ddb2ece79,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
5af4ccb7272a2fc97034df3c11e080347a9a2e4972ff3502aa080399cc222bb4,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
6b7f6c47e8f46b1dba624c50f55592803bb98a2f0e2cb5dc9dc9bdba8c66c2b2,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
46e6496801949efebed5ef2ec3b7a5a0b799e8c7ffd3795c1ed369cd1f3d1cc9,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
f45722450a743488ad05e8bc07607a83917e695add3a38858d55405a67c1ab7b,2017-01,Staffordshire Police,Staffordshire Police,,,No location,,,Investigation complete; no suspect identified
